0.000000	0.000000	0.000000
10.000000	0.007443	0.027094
20.000000	7.512019	27.343751
30.000000	9.064540	32.994926
40.000000	10.208248	37.158024
50.000000	12.525050	45.591184
60.000000	15.024038	54.687501
70.000000	17.895491	65.139588
80.000000	20.868114	75.959939
90.000000	24.201355	88.092935
100.000000	27.472527	100.000000
