0.000000	0.000000	0.000000
10.000000	0.000000	0.000000
20.000000	0.913375	3.233349
30.000000	4.792945	16.967026
40.000000	8.036001	28.447445
50.000000	11.276500	39.918810
60.000000	14.188422	50.227016
70.000000	17.844397	63.169166
80.000000	21.061499	74.557708
90.000000	24.224806	85.755815
100.000000	28.248587	100.000000
