0.000000	0.000000	0.000000
10.000000	0.000000	0.000000
20.000000	1.791986	6.279120
30.000000	4.961302	17.384402
40.000000	8.169934	28.627450
50.000000	11.682243	40.934581
60.000000	14.714538	51.559740
70.000000	18.221575	63.848398
80.000000	21.422451	75.064269
90.000000	24.703558	86.561268
100.000000	28.538813	100.000000
