0.000000	0.000000	0.000000
10.000000	1.936033	7.093627
20.000000	7.153076	26.208870
30.000000	9.534706	34.935164
40.000000	10.395010	38.087317
50.000000	12.512512	45.845846
60.000000	15.253203	55.887738
70.000000	18.195051	66.666669
80.000000	20.764120	76.079738
90.000000	24.271845	88.932041
100.000000	27.292576	100.000000
